"LNR";"Family";"Genus";"Species";"AuthorYear";"Collection";"KatalogNrPers";"Specimens";"Specimenbased";"MaleCount";"FemaleCount";"JuvenileCount";"Leg";"Det";"Date";"Month";"Year";"Region";"Locality";"LatPrec";"LongPrec";"RadiusNew";"NotesF";"NotesonLoc";"NotesonSpecimen";"NotesonTube";"UTM10"
;"Linyphiidae";"Oedothorax";"gibbosus";"(Blackwall, 1841) ";"ZMUC";"JL06026";4;0;3;1;0;"Jan Pedersen";"Jørgen Lissner";4;6;2006;"NEJ";"ZMUC Sellegårdskoven i Tofte Skov (sigtet af løv og mos i lysåben fyrreskov)";56.82479;10.24748;25;;;;;"NJ79"
;"Linyphiidae";"Dismodicus";"elevatus";"(C. L. Koch, 1838)";"ZMUC";"JL06027";4;0;4;0;0;"Jan Pedersen";"Jørgen Lissner";4;6;2006;"NEJ";"ZMUC Sellegårdskoven i Tofte Skov (sigtet af løv og mos i lysåben fyrreskov)";56.82479;10.24748;25;;;;;"NJ79"
;"Linyphiidae";"Hypomma";"bituberculatum";"(Wider, 1834) ";"ZMUC";"JL06028";1;0;1;0;0;"Jan Pedersen";"Jørgen Lissner";4;6;2006;"NEJ";"ZMUC Sellegårdskoven i Tofte Skov (sigtet af løv og mos i lysåben fyrreskov)";56.82479;10.24748;25;;;;;"NJ79"
;"Linyphiidae";"Silometopus";"elegans";"(O. P.-Cambridge, 1872)";"ZMUC";"JL06029";6;0;4;2;0;"Jan Pedersen";"Jørgen Lissner";4;6;2006;"NEJ";"ZMUC Sellegårdskoven i Tofte Skov (sigtet af løv og mos i lysåben fyrreskov)";56.82479;10.24748;25;;;;;"NJ79"
;"Dictynidae";"Argenna";"subnigra";"(O. P.-Cambridge, 1861) ";"ZMUC";"JL06030";1;0;0;1;0;"Jan Pedersen";"Jørgen Lissner";4;6;2006;"NEJ";"ZMUC Sellegårdskoven i Tofte Skov (sigtet af løv og mos i lysåben fyrreskov)";56.82479;10.24748;25;;;;;"NJ79"
;"Linyphiidae";"Oedothorax";"apicatus";"(Blackwall, 1850)";"ZMUC";"JL06031";1;0;0;1;0;"Jan Pedersen";"Jørgen Lissner";4;6;2006;"NEJ";"ZMUC Sellegårdskoven i Tofte Skov (sigtet af løv og mos i lysåben fyrreskov)";56.82479;10.24748;25;;;;;"NJ79"
;"Linyphiidae";"Evansia";"merens";"O. P.-Cambridge, 1900";"ZMUC";"JL06032";1;0;0;1;0;"Jan Pedersen";"Jørgen Lissner";4;6;2006;"NEJ";"ZMUC Sellegårdskoven i Tofte Skov (sigtet af løv og mos i lysåben fyrreskov)";56.82479;10.24748;25;;;;;"NJ79"
;"Linyphiidae";"Gongylidiellum";"vivum";"(O. P.-Cambridge, 1875)";"ZMUC";"JL06033";2;0;0;2;0;"Jan Pedersen";"Jørgen Lissner";4;6;2006;"NEJ";"ZMUC Sellegårdskoven i Tofte Skov (sigtet af løv og mos i lysåben fyrreskov)";56.82479;10.24748;25;;;;;"NJ79"
;"Linyphiidae";"Pocadicnemis";"pumila";"(Blackwall, 1841) ";"ZMUC";"JL06034";2;0;2;0;0;"Jan Pedersen";"Jørgen Lissner";4;6;2006;"NEJ";"ZMUC Sellegårdskoven i Tofte Skov (sigtet af løv og mos i lysåben fyrreskov)";56.82479;10.24748;25;;;;;"NJ79"
;"Linyphiidae";"Erigonella";"ignobilis";"(O. P.-Cambridge, 1871)";"ZMUC";"JL06035";1;0;0;1;0;"Jan Pedersen";"Jørgen Lissner";4;6;2006;"NEJ";"ZMUC Sellegårdskoven i Tofte Skov (sigtet af løv og mos i lysåben fyrreskov)";56.82479;10.24748;25;;;;;"NJ79"
;"Linyphiidae";"Bathyphantes";"parvulus";"(Westring, 1851)";"ZMUC";"JL06036";1;0;1;0;0;"Jan Pedersen";"Jørgen Lissner";4;6;2006;"NEJ";"ZMUC Sellegårdskoven i Tofte Skov (sigtet af løv og mos i lysåben fyrreskov)";56.82479;10.24748;25;;;;;"NJ79"
;"Linyphiidae";"Bathyphantes";"gracilis";"(Blackwall, 1841) ";"ZMUC";"JL06037";1;0;0;1;0;"Jan Pedersen";"Jørgen Lissner";4;6;2006;"NEJ";"ZMUC Sellegårdskoven i Tofte Skov (sigtet af løv og mos i lysåben fyrreskov)";56.82479;10.24748;25;;;;;"NJ79"
;"Linyphiidae";"Erigone";"atra";"Blackwall, 1833";"ZMUC";"JL06038";2;0;1;1;0;"Jan Pedersen";"Jørgen Lissner";4;6;2006;"NEJ";"ZMUC Sellegårdskoven i Tofte Skov (sigtet af løv og mos i lysåben fyrreskov)";56.82479;10.24748;25;;;;;"NJ79"
;"Pisauridae";"Pisaura";"mirabilis";"(Clerck, 1757) ";"ZMUC";"JL06039";1;0;0;1;0;"Jesper Birkedal Schmidt";"Jørgen Lissner";26;5;2007;"NEJ";"ZMUC Sellegårdskoven i Tofte Skov (ketchet af vegetation i lysåben mose)";56.82479;10.24748;25;;;;;"NJ79"
;"Araneidae";"Larinioides";"patagiatus";"(Clerck, 1757)";"ZMUC";"JL06040";1;0;0;1;0;"Jesper Birkedal Schmidt";"Jørgen Lissner";26;5;2007;"NEJ";"ZMUC Sellegårdskoven i Tofte Skov (ketchet af vegetation i lysåben mose)";56.82479;10.24748;25;;;;;"NJ79"
;"Gnaphosidae";"Drassodes";"cupreus";"(Blackwall, 1834)";"ZMUC";"JL06041";1;0;0;1;0;"Jesper Birkedal Schmidt";"Jørgen Lissner";26;5;2007;"NEJ";"ZMUC Sellegårdskoven i Tofte Skov (ketchet af vegetation i lysåben mose)";56.82479;10.24748;25;;;;;"NJ79"
;"Eutichuridae";"Cheiracanthium";"erraticum";"(Walckenaer, 1802)";"ZMUC";"JL06042";1;0;0;1;0;"Jesper Birkedal Schmidt";"Jørgen Lissner";26;5;2007;"NEJ";"ZMUC Sellegårdskoven i Tofte Skov (ketchet af vegetation i lysåben mose)";56.82479;10.24748;25;;;;;"NJ79"
;"Lycosidae";"Arctosa";"leopardus";"(Sundevall, 1833)";"ZMUC";"JL06043";1;0;0;1;0;"Jesper Birkedal Schmidt";"Jørgen Lissner";26;5;2007;"NEJ";"ZMUC Sellegårdskoven i Tofte Skov (ketchet af vegetation i lysåben mose)";56.82479;10.24748;25;;;;;"NJ79"
;"Linyphiidae";"Nusoncus";"nasutus";"Schenkel, 1925";"ZMUC";"JL06044";1;0;0;1;0;"Jesper Birkedal Schmidt";"Jørgen Lissner";26;5;2007;"NEJ";"ZMUC Sellegårdskoven i Tofte Skov (ketchet af vegetation i lysåben mose)";56.82479;10.24748;25;;;;;"NJ79"
;"Araneidae";"Mangora";"acalypha";"(Walckenaer, 1802)";"ZMUC";"JL06045";3;0;0;3;0;"Jesper Birkedal Schmidt";"Jørgen Lissner";26;5;2007;"NEJ";"ZMUC Sellegårdskoven i Tofte Skov (ketchet af vegetation i lysåben mose)";56.82479;10.24748;25;;;;;"NJ79"
;"Araneidae";"Hypsosinga";"pygmaea";"(Sundevall, 1831)";"ZMUC";"JL06046";2;0;0;2;0;"Jesper Birkedal Schmidt";"Jørgen Lissner";26;5;2007;"NEJ";"ZMUC Sellegårdskoven i Tofte Skov (ketchet af vegetation i lysåben mose)";56.82479;10.24748;25;;;;;"NJ79"
;"Araneidae";"Cercidia";"prominens";"(Westring, 1851) ";"ZMUC";"JL06047";1;0;0;1;0;"Jesper Birkedal Schmidt";"Jørgen Lissner";26;5;2007;"NEJ";"ZMUC Sellegårdskoven i Tofte Skov (ketchet af vegetation i lysåben mose)";56.82479;10.24748;25;;;;;"NJ79"
;"Salticidae";"Marpissa";"muscosa";"(Clerck, 1757) ";"ZMUC";"JL06048";1;0;1;0;0;"Jesper Birkedal Schmidt";"Jørgen Lissner";26;5;2007;"NEJ";"ZMUC Sellegårdskoven i Tofte Skov (ketchet af vegetation i lysåben mose)";56.82479;10.24748;25;;;;;"NJ79"
;"Gnaphosidae";"Micaria";"pulicaria";"(Sundevall, 1831)";"ZMUC";"JL06049";1;0;0;1;0;"Jesper Birkedal Schmidt";"Jørgen Lissner";26;5;2007;"NEJ";"ZMUC Sellegårdskoven i Tofte Skov (ketchet af vegetation i lysåben mose)";56.82479;10.24748;25;;;;;"NJ79"
;"Theridiidae";"Robertus";"arundineti";"(O. P.-Cambridge, 1871)";"ZMUC";"JL06050";2;0;1;1;0;"Jesper Birkedal Schmidt";"Jørgen Lissner";26;5;2007;"NEJ";"ZMUC Sellegårdskoven i Tofte Skov (ketchet af vegetation i lysåben mose)";56.82479;10.24748;25;;;;;"NJ79"
;"Salticidae";"Heliophanus";"dampfi";"Schenkel, 1923";"ZMUC";"JL06051";3;0;2;1;0;"Jesper Birkedal Schmidt";"Jørgen Lissner";26;5;2007;"NEJ";"ZMUC Sellegårdskoven i Tofte Skov (ketchet af vegetation i lysåben mose)";56.82479;10.24748;25;;;;;"NJ79"
;"Salticidae";"Salticus";"cingulatus";"(Panzer, 1797)";"ZMUC";"JL06052";2;0;1;1;0;"Jesper Birkedal Schmidt";"Jørgen Lissner";26;5;2007;"NEJ";"ZMUC Sellegårdskoven i Tofte Skov (ketchet af vegetation i lysåben mose)";56.82479;10.24748;25;;;;;"NJ79"
;"Lycosidae";"Pirata";"uliginosus";"(Thorell, 1856)";"ZMUC";"JL06053";2;0;0;2;0;"Jesper Birkedal Schmidt";"Jørgen Lissner";26;5;2007;"NEJ";"ZMUC Sellegårdskoven i Tofte Skov (ketchet af vegetation i lysåben mose)";56.82479;10.24748;25;;;;;"NJ79"
;"Lycosidae";"Pirata";"piraticus";"(Clerck, 1757) ";"ZMUC";"JL06054";1;0;1;0;0;"Jesper Birkedal Schmidt";"Jørgen Lissner";26;5;2007;"NEJ";"ZMUC Sellegårdskoven i Tofte Skov (ketchet af vegetation i lysåben mose)";56.82479;10.24748;25;;;;;"NJ79"
;"Lycosidae";"Pardosa";"sphagnicola";"(Dahl, 1908)";"ZMUC";"JL06055";2;0;0;2;0;"Jesper Birkedal Schmidt";"Jørgen Lissner";26;5;2007;"NEJ";"ZMUC Sellegårdskoven i Tofte Skov (ketchet af vegetation i lysåben mose)";56.82479;10.24748;25;;;;;"NJ79"
;"Lycosidae";"Pardosa";"prativaga";"(L. Koch, 1870)";"ZMUC";"JL06056";2;0;2;0;0;"Jesper Birkedal Schmidt";"Jørgen Lissner";26;5;2007;"NEJ";"ZMUC Sellegårdskoven i Tofte Skov (ketchet af vegetation i lysåben mose)";56.82479;10.24748;25;;;;;"NJ79"
;"Lycosidae";"Trochosa";"spinipalpis";"(F. O. P.-Cambridge, 1895)";"ZMUC";"JL06057";1;0;1;0;0;"Jesper Birkedal Schmidt";"Jørgen Lissner";26;5;2007;"NEJ";"ZMUC Sellegårdskoven i Tofte Skov (ketchet af vegetation i lysåben mose)";56.82479;10.24748;25;;;;;"NJ79"
;"Araneidae";"Araniella";"inconspicua";"(Simon, 1874)";"ZMUC";"JL06058";1;0;1;0;0;"Jesper Birkedal Schmidt";"Jørgen Lissner";26;5;2007;"NEJ";"ZMUC Sellegårdskoven i Tofte Skov (ketchet af vegetation i lysåben mose)";56.82479;10.24748;25;;;;;"NJ79"
;"Thomisidae";"Xysticus";"ulmi";"(Hahn, 1831)";"ZMUC";"JL06059";1;0;1;0;0;"Jesper Birkedal Schmidt";"Jørgen Lissner";26;5;2007;"NEJ";"ZMUC Sellegårdskoven i Tofte Skov (ketchet af vegetation i lysåben mose)";56.82479;10.24748;25;;;;;"NJ79"
;"Tetragnathidae";"Metellina";"mengei";"(Blackwall, 1870)";"ZMUC";"JL06060";5;0;2;3;0;"Jesper Birkedal Schmidt";"Jørgen Lissner";26;5;2007;"NEJ";"ZMUC Sellegårdskoven i Tofte Skov (ketchet af vegetation i lysåben mose)";56.82479;10.24748;25;;;;;"NJ79"
;"Theridiidae";"Episinus";"angulatus";"(Blackwall, 1836)";"ZMUC";"JL06061";1;0;0;1;0;"Jesper Birkedal Schmidt";"Jørgen Lissner";26;5;2007;"NEJ";"ZMUC Sellegårdskoven i Tofte Skov (ketchet af vegetation i lysåben mose)";56.82479;10.24748;25;;;;;"NJ79"
;"Tetragnathidae";"Tetragnatha";"extensa";"(Linnaeus, 1758) ";"ZMUC";"JL06062";2;0;1;1;0;"Jesper Birkedal Schmidt";"Jørgen Lissner";26;5;2007;"NEJ";"ZMUC Sellegårdskoven i Tofte Skov (ketchet af vegetation i lysåben mose)";56.82479;10.24748;25;;;;;"NJ79"
;"Philodromidae";"Philodromus";"longipalpis";"Simon, 1870";"ZMUC";"JL06063";2;0;2;0;0;"Jesper Birkedal Schmidt";"Jørgen Lissner";26;5;2007;"NEJ";"ZMUC Sellegårdskoven i Tofte Skov (ketchet af vegetation i lysåben mose)";56.82479;10.24748;25;;;;;"NJ79"
;"Hahniidae";"Antistea";"elegans";"(Blackwall, 1841) ";"ZMUC";"JL06064";1;0;0;1;0;"Jesper Birkedal Schmidt";"Jørgen Lissner";26;5;2007;"NEJ";"ZMUC Sellegårdskoven i Tofte Skov (ketchet af vegetation i lysåben mose)";56.82479;10.24748;25;;;;;"NJ79"
;"Linyphiidae";"Tallusia";"experta";"(O. P.-Cambridge, 1871) ";"ZMUC";"JL06065";1;0;0;1;0;"Jesper Birkedal Schmidt";"Jørgen Lissner";26;5;2007;"NEJ";"ZMUC Sellegårdskoven i Tofte Skov (ketchet af vegetation i lysåben mose)";56.82479;10.24748;25;;;;;"NJ79"
;"Linyphiidae";"Walckenaeria";"vigilax";"(Blackwall, 1853)";"ZMUC";"JL06066";1;0;0;1;0;"Jesper Birkedal Schmidt";"Jørgen Lissner";26;5;2007;"NEJ";"ZMUC Sellegårdskoven i Tofte Skov (ketchet af vegetation i lysåben mose)";56.82479;10.24748;25;;;;;"NJ79"
;"Linyphiidae";"Tiso";"vagans";"(Blackwall, 1834) ";"ZMUC";"JL06067";1;0;1;0;0;"Jesper Birkedal Schmidt";"Jørgen Lissner";26;5;2007;"NEJ";"ZMUC Sellegårdskoven i Tofte Skov (ketchet af vegetation i lysåben mose)";56.82479;10.24748;25;;;;;"NJ79"
;"Linyphiidae";"Erigone";"dentipalpis";"(Wider, 1834)";"ZMUC";"JL06068";1;0;0;1;0;"Jesper Birkedal Schmidt";"Jørgen Lissner";26;5;2007;"NEJ";"ZMUC Sellegårdskoven i Tofte Skov (ketchet af vegetation i lysåben mose)";56.82479;10.24748;25;;;;;"NJ79"
;"Linyphiidae";"Oedothorax";"gibbosus";"(Blackwall, 1841) ";"ZMUC";"JL06069";3;0;0;3;0;"Jesper Birkedal Schmidt";"Jørgen Lissner";26;5;2007;"NEJ";"ZMUC Sellegårdskoven i Tofte Skov (ketchet af vegetation i lysåben mose)";56.82479;10.24748;25;;;;;"NJ79"
;"Linyphiidae";"Silometopus";"elegans";"(O. P.-Cambridge, 1872)";"ZMUC";"JL06070";5;0;0;5;0;"Jesper Birkedal Schmidt";"Jørgen Lissner";26;5;2007;"NEJ";"ZMUC Sellegårdskoven i Tofte Skov (ketchet af vegetation i lysåben mose)";56.82479;10.24748;25;;;;;"NJ79"
;"Linyphiidae";"Gongylidiellum";"vivum";"(O. P.-Cambridge, 1875)";"ZMUC";"JL06071";1;0;1;0;0;"Jesper Birkedal Schmidt";"Jørgen Lissner";26;5;2007;"NEJ";"ZMUC Sellegårdskoven i Tofte Skov (ketchet af vegetation i lysåben mose)";56.82479;10.24748;25;;;;;"NJ79"
;"Lycosidae";"Pirata";"uliginosus";"(Thorell, 1856)";"ZMUC";"JL06072";1;0;0;1;0;"Andrea Schomann";"Jørgen Lissner";25;4;2009;"NEJ";"ZMUC Engskoven i Tofte Skov (sigtet af fugtigt løv i lysåben ellesump)";56.85872;10.25105;25;;;;;"NJ70"
;"Theridiidae";"Robertus";"lividus";"(Blackwall, 1836)";"ZMUC";"JL06073";4;0;1;3;0;"Andrea Schomann";"Jørgen Lissner";25;4;2009;"NEJ";"ZMUC Engskoven i Tofte Skov (sigtet af fugtigt løv i lysåben ellesump)";56.85872;10.25105;25;;;;;"NJ70"
;"Linyphiidae";"Tallusia";"experta";"(O. P.-Cambridge, 1871) ";"ZMUC";"JL06074";3;0;0;3;0;"Andrea Schomann";"Jørgen Lissner";25;4;2009;"NEJ";"ZMUC Engskoven i Tofte Skov (sigtet af fugtigt løv i lysåben ellesump)";56.85872;10.25105;25;;;;;"NJ70"
;"Linyphiidae";"Walckenaeria";"acuminata";"Blackwall, 1833 ";"ZMUC";"JL06075";1;0;0;1;0;"Andrea Schomann";"Jørgen Lissner";25;4;2009;"NEJ";"ZMUC Engskoven i Tofte Skov (sigtet af fugtigt løv i lysåben ellesump)";56.85872;10.25105;25;;;;;"NJ70"
;"Linyphiidae";"Neriene";"clathrata";"(Sundevall, 1830) ";"ZMUC";"JL06076";1;0;0;1;0;"Andrea Schomann";"Jørgen Lissner";25;4;2009;"NEJ";"ZMUC Engskoven i Tofte Skov (sigtet af fugtigt løv i lysåben ellesump)";56.85872;10.25105;25;;;;;"NJ70"
;"Thomisidae";"Xysticus";"ulmi";"(Hahn, 1831)";"ZMUC";"JL06077";1;0;1;0;0;"Andrea Schomann";"Jørgen Lissner";25;4;2009;"NEJ";"ZMUC Engskoven i Tofte Skov (sigtet af fugtigt løv i lysåben ellesump)";56.85872;10.25105;25;;;;;"NJ70"
;"Linyphiidae";"Walckenaeria";"nudipalpis";"(Westring, 1851)";"ZMUC";"JL06078";1;0;0;1;0;"Andrea Schomann";"Jørgen Lissner";25;4;2009;"NEJ";"ZMUC Engskoven i Tofte Skov (sigtet af fugtigt løv i lysåben ellesump)";56.85872;10.25105;25;;;;;"NJ70"
;"Linyphiidae";"Walckenaeria";"alticeps";"(Denis, 1952)";"ZMUC";"JL06079";1;0;0;1;0;"Andrea Schomann";"Jørgen Lissner";25;4;2009;"NEJ";"ZMUC Engskoven i Tofte Skov (sigtet af fugtigt løv i lysåben ellesump)";56.85872;10.25105;25;;;;;"NJ70"
;"Linyphiidae";"Micrargus";"herbigradus";"(Blackwall, 1854) ";"ZMUC";"JL06080";5;0;0;5;0;"Andrea Schomann";"Jørgen Lissner";25;4;2009;"NEJ";"ZMUC Engskoven i Tofte Skov (sigtet af fugtigt løv i lysåben ellesump)";56.85872;10.25105;25;;;;;"NJ70"
;"Linyphiidae";"Oedothorax";"gibbosus";"(Blackwall, 1841) ";"ZMUC";"JL06081";1;0;1;0;0;"Andrea Schomann";"Jørgen Lissner";25;4;2009;"NEJ";"ZMUC Engskoven i Tofte Skov (sigtet af fugtigt løv i lysåben ellesump)";56.85872;10.25105;25;;;;;"NJ70"
;"Linyphiidae";"Dicymbium";"tibiale";"(Blackwall, 1836)";"ZMUC";"JL06082";6;0;0;6;0;"Andrea Schomann";"Jørgen Lissner";25;4;2009;"NEJ";"ZMUC Engskoven i Tofte Skov (sigtet af fugtigt løv i lysåben ellesump)";56.85872;10.25105;25;;;;;"NJ70"
;"Linyphiidae";"Microneta";"viaria";"(Blackwall, 1841) ";"ZMUC";"JL06083";1;0;0;1;0;"Andrea Schomann";"Jørgen Lissner";25;4;2009;"NEJ";"ZMUC Engskoven i Tofte Skov (sigtet af fugtigt løv i lysåben ellesump)";56.85872;10.25105;25;;;;;"NJ70"
;"Linyphiidae";"Diplocephalus";"latifrons";"(O. P.-Cambridge, 1863)";"ZMUC";"JL06084";5;0;0;5;0;"Andrea Schomann";"Jørgen Lissner";25;4;2009;"NEJ";"ZMUC Engskoven i Tofte Skov (sigtet af fugtigt løv i lysåben ellesump)";56.85872;10.25105;25;;;;;"NJ70"
;"Linyphiidae";"Gongylidiellum";"vivum";"(O. P.-Cambridge, 1875)";"ZMUC";"JL06085";2;0;0;2;0;"Andrea Schomann";"Jørgen Lissner";25;4;2009;"NEJ";"ZMUC Engskoven i Tofte Skov (sigtet af fugtigt løv i lysåben ellesump)";56.85872;10.25105;25;;;;;"NJ70"
;"Linyphiidae";"Diplocephalus";"permixtus";"(O. P.-Cambridge, 1871)";"ZMUC";"JL06086";6;0;0;6;0;"Andrea Schomann";"Jørgen Lissner";25;4;2009;"NEJ";"ZMUC Engskoven i Tofte Skov (sigtet af fugtigt løv i lysåben ellesump)";56.85872;10.25105;25;;;;;"NJ70"
;"Linyphiidae";"Walckenaeria";"cuspidata";"Blackwall, 1833";"ZMUC";"JL06087";1;0;0;1;0;"Andrea Schomann";"Jørgen Lissner";25;4;2009;"NEJ";"ZMUC Engskoven i Tofte Skov (sigtet af fugtigt løv i lysåben ellesump)";56.85872;10.25105;25;;;;;"NJ70"
;"Linyphiidae";"Tenuiphantes";"cristatus";"(Menge, 1866)";"ZMUC";"JL06088";2;0;0;2;0;"Andrea Schomann";"Jørgen Lissner";25;4;2009;"NEJ";"ZMUC Engskoven i Tofte Skov (sigtet af fugtigt løv i lysåben ellesump)";56.85872;10.25105;25;;;;;"NJ70"
;"Linyphiidae";"Asthenargus";"paganus";"(Simon, 1884) ";"ZMUC";"JL06089";1;0;0;1;0;"Andrea Schomann";"Jørgen Lissner";25;4;2009;"NEJ";"ZMUC Engskoven i Tofte Skov (sigtet af fugtigt løv i lysåben ellesump)";56.85872;10.25105;25;;;;;"NJ70"
;"Linyphiidae";"Diplostyla";"concolor";"(Wider, 1834) ";"ZMUC";"JL06090";1;0;0;1;0;"Andrea Schomann";"Jørgen Lissner";25;4;2009;"NEJ";"ZMUC Engskoven i Tofte Skov (sigtet af fugtigt løv i lysåben ellesump)";56.85872;10.25105;25;;;;;"NJ70"
;"Linyphiidae";"Maso";"sundevalli";"(Westring, 1851) ";"ZMUC";"JL06091";1;0;0;1;0;"Andrea Schomann";"Jørgen Lissner";25;4;2009;"NEJ";"ZMUC Engskoven i Tofte Skov (sigtet af fugtigt løv i lysåben ellesump)";56.85872;10.25105;25;;;;;"NJ70"
;"Linyphiidae";"Porrhomma";"oblitum";"(O. P.-Cambridge, 1871)";"ZMUC";"JL06092";1;0;0;1;0;"Andrea Schomann";"Jørgen Lissner";25;4;2009;"NEJ";"ZMUC Engskoven i Tofte Skov (sigtet af fugtigt løv i lysåben ellesump)";56.85872;10.25105;25;;;;;"NJ70"
;"Linyphiidae";"Tapinocyba";"insecta";"(L. Koch, 1869)";"ZMUC";"JL06093";2;0;1;1;0;"Jan Pedersen";"Jørgen Lissner";27;3;2005;"NEJ";"ZMUC Engskoven i Tofte Skov (sigtet af nedfalden duehøg-rede i granskov)";56.85872;10.25105;25;;;;;"NJ70"
;"Linyphiidae";"Gongylidiellum";"vivum";"(O. P.-Cambridge, 1875)";"ZMUC";"JL06094";2;0;0;2;0;"Jan Pedersen";"Jørgen Lissner";27;3;2005;"NEJ";"ZMUC Engskoven i Tofte Skov (sigtet af nedfalden duehøg-rede i granskov)";56.85872;10.25105;25;;;;;"NJ70"
;"Linyphiidae";"Dicymbium";"tibiale";"(Blackwall, 1836)";"ZMUC";"JL06095";1;0;0;1;0;"Jan Pedersen";"Jørgen Lissner";27;3;2005;"NEJ";"ZMUC Engskoven i Tofte Skov (sigtet af nedfalden duehøg-rede i granskov)";56.85872;10.25105;25;;;;;"NJ70"
;"Linyphiidae";"Tapinocyba";"pallens";"(O. P.-Cambridge, 1872)";"ZMUC";"JL06096";1;0;0;1;0;"Jan Pedersen";"Jørgen Lissner";27;3;2005;"NEJ";"ZMUC Engskoven i Tofte Skov (sigtet af nedfalden duehøg-rede i granskov)";56.85872;10.25105;25;;;;;"NJ70"
;"Linyphiidae";"Thyreosthenius";"parasiticus";"(Westring, 1851)";"ZMUC";"JL06097";1;0;1;0;0;"Jan Pedersen";"Jørgen Lissner";27;3;2005;"NEJ";"ZMUC Engskoven i Tofte Skov (sigtet af nedfalden duehøg-rede i granskov)";56.85872;10.25105;25;;;;;"NJ70"
;"Salticidae";"Evarcha";"falcata";"(Clerck, 1757) ";"ZMUC";"JL06098";1;0;0;1;0;"Jesper Birkedal Schmidt";"Jørgen Lissner";27;5;2007;"NEJ";"ZMUC Engskoven i Tofte Skov (ketchet i lysåben løvskov)";56.85872;10.25105;25;;;;;"NJ70"
;"Linyphiidae";"Pityohyphantes";"phrygianus";"(C. L. Koch, 1836) ";"ZMUC";"JL06099";1;0;0;1;0;"Jesper Birkedal Schmidt";"Jørgen Lissner";27;5;2007;"NEJ";"ZMUC Engskoven i Tofte Skov (ketchet i lysåben løvskov)";56.85872;10.25105;25;;;;;"NJ70"
;"Tetragnathidae";"Metellina";"mengei";"(Blackwall, 1870)";"ZMUC";"JL06100";2;0;1;1;0;"Jesper Birkedal Schmidt";"Jørgen Lissner";27;5;2007;"NEJ";"ZMUC Engskoven i Tofte Skov (ketchet i lysåben løvskov)";56.85872;10.25105;25;;;;;"NJ70"
;"Theridiidae";"Parasteatoda";"lunata";"(Clerck, 1757)";"ZMUC";"JL06101";5;0;2;3;0;"Jesper Birkedal Schmidt";"Jørgen Lissner";27;5;2007;"NEJ";"ZMUC Engskoven i Tofte Skov (ketchet i lysåben løvskov)";56.85872;10.25105;25;;;;;"NJ70"
;"Linyphiidae";"Linyphia";"hortensis";"Sundevall, 1830";"ZMUC";"JL06102";3;0;0;3;0;"Jesper Birkedal Schmidt";"Jørgen Lissner";27;5;2007;"NEJ";"ZMUC Engskoven i Tofte Skov (ketchet i lysåben løvskov)";56.85872;10.25105;25;;;;;"NJ70"
;"Linyphiidae";"Neriene";"peltata";"(Wider, 1834)";"ZMUC";"JL06103";4;0;1;3;0;"Jesper Birkedal Schmidt";"Jørgen Lissner";27;5;2007;"NEJ";"ZMUC Engskoven i Tofte Skov (ketchet i lysåben løvskov)";56.85872;10.25105;25;;;;;"NJ70"
;"Lycosidae";"Pardosa";"saltans";"Tpfer-Hofmann, 2000";"ZMUC";"JL06104";1;0;0;1;0;"Jesper Birkedal Schmidt";"Jørgen Lissner";27;5;2007;"NEJ";"ZMUC Engskoven i Tofte Skov (ketchet i lysåben løvskov)";56.85872;10.25105;25;;;;;"NJ70"
;"Tetragnathidae";"Tetragnatha";"montana";"Simon, 1874";"ZMUC";"JL06105";3;0;1;1;0;"Jesper Birkedal Schmidt";"Jørgen Lissner";27;5;2007;"NEJ";"ZMUC Engskoven i Tofte Skov (ketchet i lysåben løvskov)";56.85872;10.25105;25;;;;;"NJ70"
;"Theridiidae";"Platnickina";"tincta";"(Walckenaer, 1802)";"ZMUC";"JL06106";3;0;1;2;0;"Jesper Birkedal Schmidt";"Jørgen Lissner";27;5;2007;"NEJ";"ZMUC Engskoven i Tofte Skov (ketchet i lysåben løvskov)";56.85872;10.25105;25;;;;;"NJ70"
;"Theridiidae";"Anelosimus";"vittatus";"(C. L. Koch, 1836)";"ZMUC";"JL06107";1;0;1;0;0;"Jesper Birkedal Schmidt";"Jørgen Lissner";27;5;2007;"NEJ";"ZMUC Engskoven i Tofte Skov (ketchet i lysåben løvskov)";56.85872;10.25105;25;;;;;"NJ70"
;"Theridiidae";"Paidiscura";"pallens";"(Blackwall, 1834) ";"ZMUC";"JL06108";1;0;0;1;0;"Jesper Birkedal Schmidt";"Jørgen Lissner";27;5;2007;"NEJ";"ZMUC Engskoven i Tofte Skov (ketchet i lysåben løvskov)";56.85872;10.25105;25;;;;;"NJ70"
;"Linyphiidae";"Entelecara";"acuminata";"(Wider, 1834) ";"ZMUC";"JL06109";13;0;6;7;0;"Jesper Birkedal Schmidt";"Jørgen Lissner";27;5;2007;"NEJ";"ZMUC Engskoven i Tofte Skov (ketchet i lysåben løvskov)";56.85872;10.25105;25;;;;;"NJ70"
;"Linyphiidae";"Dismodicus";"elevatus";"(C. L. Koch, 1838)";"ZMUC";"JL06110";11;0;6;5;0;"Jesper Birkedal Schmidt";"Jørgen Lissner";27;5;2007;"NEJ";"ZMUC Engskoven i Tofte Skov (ketchet i lysåben løvskov)";56.85872;10.25105;25;;;;;"NJ70"
